event_idx,ticker,event_wall_ts,period,clock,description,event_type,scorer_side,scorer_label,points,pre_score,post_score,pre_diff_for_scorer,pre_capture_lag_ms,pre_yes_bid,pre_yes_ask,pre_mid,pre_buy_premium_1c,pre_sell_premium_1c,pre_buy_premium_5c,pre_sell_premium_5c,first_plus_1c_ms,horizon_ms,post_capture_lag_ms,post_yes_bid,post_yes_ask,post_mid,mid_move,ask_move,bid_move,post_buy_premium_1c,post_sell_premium_1c,post_buy_premium_5c,post_sell_premium_5c,roundtrip_contracts,roundtrip_entry_cost,roundtrip_exit_proceeds,roundtrip_pnl,roundtrip_avg_entry,roundtrip_avg_exit,roundtrip_worst_entry,roundtrip_worst_exit
23,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:11:01+00:00,1,2:29,Mitchell Robinson makes regular free throw 1 of 2,freethrowmade,away,NYK,1,19-27,20-27,8,354.7490234375,0.25,0.26,0.255,160094.718,14386.422199999999,256657.42380000002,55789.7267,,3000,3676.98095703125,0.25,0.26,0.255,0.0,0.0,0.0,135070.3142,9097.3652,216430.78,33943.7797,0.0,0.0,0.0,0.0,,,,
23,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:11:01+00:00,1,2:29,Mitchell Robinson makes regular free throw 1 of 2,freethrowmade,away,NYK,1,19-27,20-27,8,354.7490234375,0.25,0.26,0.255,160094.718,14386.422199999999,256657.42380000002,55789.7267,,10000,10191.281982421875,0.25,0.26,0.255,0.0,0.0,0.0,133021.643,18175.2396,235878.60880000002,48329.6541,0.0,0.0,0.0,0.0,,,,
23,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:11:01+00:00,1,2:29,Mitchell Robinson makes regular free throw 1 of 2,freethrowmade,away,NYK,1,19-27,20-27,8,354.7490234375,0.25,0.26,0.255,160094.718,14386.422199999999,256657.42380000002,55789.7267,,60000,60390.282958984375,0.25,0.26,0.255,0.0,0.0,0.0,126820.2118,13031.4225,194232.0272,44606.533200000005,0.0,0.0,0.0,0.0,,,,
24,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:11:31+00:00,1,2:29,Mitchell Robinson makes regular free throw 2 of 2,freethrowmade,away,NYK,1,20-27,21-27,7,940.81201171875,0.25,0.26,0.255,146983.33060000002,27088.738899999997,264142.2964,61922.153399999996,,250,1125.847900390625,0.25,0.26,0.255,0.0,0.0,0.0,127095.06420000001,18645.0553,200011.0515,38877.8133,0.0,0.0,0.0,0.0,,,,
24,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:11:31+00:00,1,2:29,Mitchell Robinson makes regular free throw 2 of 2,freethrowmade,away,NYK,1,20-27,21-27,7,940.81201171875,0.25,0.26,0.255,146983.33060000002,27088.738899999997,264142.2964,61922.153399999996,,500,1125.847900390625,0.25,0.26,0.255,0.0,0.0,0.0,127095.06420000001,18645.0553,200011.0515,38877.8133,0.0,0.0,0.0,0.0,,,,
24,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:11:31+00:00,1,2:29,Mitchell Robinson makes regular free throw 2 of 2,freethrowmade,away,NYK,1,20-27,21-27,7,940.81201171875,0.25,0.26,0.255,146983.33060000002,27088.738899999997,264142.2964,61922.153399999996,,1000,1125.847900390625,0.25,0.26,0.255,0.0,0.0,0.0,127095.06420000001,18645.0553,200011.0515,38877.8133,0.0,0.0,0.0,0.0,,,,
24,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:11:31+00:00,1,2:29,Mitchell Robinson makes regular free throw 2 of 2,freethrowmade,away,NYK,1,20-27,21-27,7,940.81201171875,0.25,0.26,0.255,146983.33060000002,27088.738899999997,264142.2964,61922.153399999996,,3000,3408.10498046875,0.25,0.26,0.255,0.0,0.0,0.0,122003.1674,13585.182499999999,178873.87470000001,24683.3405,0.0,0.0,0.0,0.0,,,,
24,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:11:31+00:00,1,2:29,Mitchell Robinson makes regular free throw 2 of 2,freethrowmade,away,NYK,1,20-27,21-27,7,940.81201171875,0.25,0.26,0.255,146983.33060000002,27088.738899999997,264142.2964,61922.153399999996,,10000,10199.14892578125,0.25,0.26,0.255,0.0,0.0,0.0,60647.8134,19748.4025,121588.0488,42555.2832,0.0,0.0,0.0,0.0,,,,
24,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:11:31+00:00,1,2:29,Mitchell Robinson makes regular free throw 2 of 2,freethrowmade,away,NYK,1,20-27,21-27,7,940.81201171875,0.25,0.26,0.255,146983.33060000002,27088.738899999997,264142.2964,61922.153399999996,,60000,60480.81005859375,0.25,0.26,0.255,0.0,0.0,0.0,86870.0718,8354.36,138601.8872,29735.7266,0.0,0.0,0.0,0.0,,,,
25,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:11:44+00:00,1,2:18,De'Aaron Fox makes two point driving finger roll layup,twopointmade,home,SAS,2,21-27,21-29,-6,41.10107421875,0.74,0.75,0.745,204737.89,25049.418299999998,461182.37930000003,85401.1102,,250,982.797119140625,0.74,0.75,0.745,0.0,0.0,0.0,102998.1175,28727.199999999997,298837.7868,89058.89189999999,0.0,0.0,0.0,0.0,,,,
25,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:11:44+00:00,1,2:18,De'Aaron Fox makes two point driving finger roll layup,twopointmade,home,SAS,2,21-27,21-29,-6,41.10107421875,0.74,0.75,0.745,204737.89,25049.418299999998,461182.37930000003,85401.1102,,500,982.797119140625,0.74,0.75,0.745,0.0,0.0,0.0,102998.1175,28727.199999999997,298837.7868,89058.89189999999,0.0,0.0,0.0,0.0,,,,
25,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:11:44+00:00,1,2:18,De'Aaron Fox makes two point driving finger roll layup,twopointmade,home,SAS,2,21-27,21-29,-6,41.10107421875,0.74,0.75,0.745,204737.89,25049.418299999998,461182.37930000003,85401.1102,,1000,2165.2490234375,0.74,0.75,0.745,0.0,0.0,0.0,117737.46119999999,51632.81939999999,310173.6305,104904.5113,0.0,0.0,0.0,0.0,,,,
25,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:11:44+00:00,1,2:18,De'Aaron Fox makes two point driving finger roll layup,twopointmade,home,SAS,2,21-27,21-29,-6,41.10107421875,0.74,0.75,0.745,204737.89,25049.418299999998,461182.37930000003,85401.1102,,3000,3156.30810546875,0.74,0.75,0.745,0.0,0.0,0.0,113078.3131,53193.057,308073.7944,106464.74889999999,0.0,0.0,0.0,0.0,,,,
25,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:11:44+00:00,1,2:18,De'Aaron Fox makes two point driving finger roll layup,twopointmade,home,SAS,2,21-27,21-29,-6,41.10107421875,0.74,0.75,0.745,204737.89,25049.418299999998,461182.37930000003,85401.1102,,10000,10904.27197265625,0.74,0.75,0.745,0.0,0.0,0.0,105517.9611,28772.0366,313182.3344,83884.7285,0.0,0.0,0.0,0.0,,,,
25,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:11:44+00:00,1,2:18,De'Aaron Fox makes two point driving finger roll layup,twopointmade,home,SAS,2,21-27,21-29,-6,41.10107421875,0.74,0.75,0.745,204737.89,25049.418299999998,461182.37930000003,85401.1102,,60000,60435.35791015625,0.76,0.77,0.765,0.020000000000000018,0.020000000000000018,0.020000000000000018,117519.2012,59382.2296,528902.0202,145509.4888,61357.21,46017.9075,46631.4796,613.5720999999976,0.75,0.76,0.75,0.76
26,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:12:36+00:00,1,1:45,De'Aaron Fox makes two point running alley-oop layup (Devin Vassell assists),twopointmade,home,SAS,2,21-29,21-31,-8,346.6298828125,0.75,0.76,0.755,121364.06940000001,98388.12060000001,371492.0656,170374.958,2965.955078125,250,790.39306640625,0.75,0.76,0.755,0.0,0.0,0.0,64653.7459,99935.96180000002,253955.2421,171192.7992,0.0,0.0,0.0,0.0,,,,
26,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:12:36+00:00,1,1:45,De'Aaron Fox makes two point running alley-oop layup (Devin Vassell assists),twopointmade,home,SAS,2,21-29,21-31,-8,346.6298828125,0.75,0.76,0.755,121364.06940000001,98388.12060000001,371492.0656,170374.958,2965.955078125,500,790.39306640625,0.75,0.76,0.755,0.0,0.0,0.0,64653.7459,99935.96180000002,253955.2421,171192.7992,0.0,0.0,0.0,0.0,,,,
26,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:12:36+00:00,1,1:45,De'Aaron Fox makes two point running alley-oop layup (Devin Vassell assists),twopointmade,home,SAS,2,21-29,21-31,-8,346.6298828125,0.75,0.76,0.755,121364.06940000001,98388.12060000001,371492.0656,170374.958,2965.955078125,1000,1946.14208984375,0.75,0.76,0.755,0.0,0.0,0.0,57109.3503,109177.36180000001,221172.6285,198578.4392,0.0,0.0,0.0,0.0,,,,
26,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:12:36+00:00,1,1:45,De'Aaron Fox makes two point running alley-oop layup (Devin Vassell assists),twopointmade,home,SAS,2,21-29,21-31,-8,346.6298828125,0.75,0.76,0.755,121364.06940000001,98388.12060000001,371492.0656,170374.958,2965.955078125,3000,4110.50390625,0.76,0.77,0.765,0.010000000000000009,0.010000000000000009,0.010000000000000009,70953.6162,153064.0641,296721.6878,229911.3233,0.0,0.0,0.0,0.0,,,,
26,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:12:36+00:00,1,1:45,De'Aaron Fox makes two point running alley-oop layup (Devin Vassell assists),twopointmade,home,SAS,2,21-29,21-31,-8,346.6298828125,0.75,0.76,0.755,121364.06940000001,98388.12060000001,371492.0656,170374.958,2965.955078125,10000,10544.39697265625,0.76,0.77,0.765,0.010000000000000009,0.010000000000000009,0.010000000000000009,116732.17749999999,31622.31,528113.7419,117749.5692,0.0,0.0,0.0,0.0,,,,
26,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:12:36+00:00,1,1:45,De'Aaron Fox makes two point running alley-oop layup (Devin Vassell assists),twopointmade,home,SAS,2,21-29,21-31,-8,346.6298828125,0.75,0.76,0.755,121364.06940000001,98388.12060000001,371492.0656,170374.958,2965.955078125,60000,60891.383056640625,0.77,0.78,0.775,0.020000000000000018,0.020000000000000018,0.020000000000000018,794793.8199,102618.72579999999,1038183.6512000001,227897.9723,21329.34,16210.2984,16423.591800000002,213.2934000000023,0.76,0.7700000000000001,0.76,0.77
27,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:13:01+00:00,1,1:20,Mitchell Robinson makes two point cutting layup (OG Anunoby assists),twopointmade,away,NYK,2,21-31,23-31,10,497.656982421875,0.23,0.24,0.235,92672.3606,1700.3650000000002,157308.1341,26290.8483,,250,545.89990234375,0.22,0.24,0.22999999999999998,-0.0050000000000000044,0.0,-0.010000000000000009,101068.3014,7536.9987,165609.5749,26904.8334,0.0,0.0,0.0,0.0,,,,
27,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:13:01+00:00,1,1:20,Mitchell Robinson makes two point cutting layup (OG Anunoby assists),twopointmade,away,NYK,2,21-31,23-31,10,497.656982421875,0.23,0.24,0.235,92672.3606,1700.3650000000002,157308.1341,26290.8483,,500,545.89990234375,0.22,0.24,0.22999999999999998,-0.0050000000000000044,0.0,-0.010000000000000009,101068.3014,7536.9987,165609.5749,26904.8334,0.0,0.0,0.0,0.0,,,,
27,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:13:01+00:00,1,1:20,Mitchell Robinson makes two point cutting layup (OG Anunoby assists),twopointmade,away,NYK,2,21-31,23-31,10,497.656982421875,0.23,0.24,0.235,92672.3606,1700.3650000000002,157308.1341,26290.8483,,1000,1681.48291015625,0.22,0.22999999999999998,0.22499999999999998,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,32176.984,7119.4275,134545.2297,26874.1883,0.0,0.0,0.0,0.0,,,,
27,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:13:01+00:00,1,1:20,Mitchell Robinson makes two point cutting layup (OG Anunoby assists),twopointmade,away,NYK,2,21-31,23-31,10,497.656982421875,0.23,0.24,0.235,92672.3606,1700.3650000000002,157308.1341,26290.8483,,3000,3711.208984375,0.23,0.24,0.235,0.0,0.0,0.0,210532.559,21247.399400000002,294223.8325,44131.6688,0.0,0.0,0.0,0.0,,,,
27,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:13:01+00:00,1,1:20,Mitchell Robinson makes two point cutting layup (OG Anunoby assists),twopointmade,away,NYK,2,21-31,23-31,10,497.656982421875,0.23,0.24,0.235,92672.3606,1700.3650000000002,157308.1341,26290.8483,,10000,10221.866943359375,0.23,0.24,0.235,0.0,0.0,0.0,137754.9846,31234.5939,221162.7581,51986.9482,0.0,0.0,0.0,0.0,,,,
27,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:13:01+00:00,1,1:20,Mitchell Robinson makes two point cutting layup (OG Anunoby assists),twopointmade,away,NYK,2,21-31,23-31,10,497.656982421875,0.23,0.24,0.235,92672.3606,1700.3650000000002,157308.1341,26290.8483,,60000,60640.339111328125,0.24,0.25,0.245,0.010000000000000009,0.010000000000000009,0.009999999999999981,243171.2437,19088.1878,324108.9766,41958.2522,0.0,0.0,0.0,0.0,,,,
28,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:14:16+00:00,1,1:06,Victor Wembanyama makes regular free throw 2 of 2,freethrowmade,home,SAS,1,23-31,23-32,-8,1471.199951171875,0.76,0.77,0.765,423107.96830000007,71806.0897,699040.7243,277684.7719,,250,793.010009765625,0.75,0.76,0.755,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,292719.05319999997,50215.2338,676582.7756,119227.3612,0.0,0.0,0.0,0.0,,,,
28,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:14:16+00:00,1,1:06,Victor Wembanyama makes regular free throw 2 of 2,freethrowmade,home,SAS,1,23-31,23-32,-8,1471.199951171875,0.76,0.77,0.765,423107.96830000007,71806.0897,699040.7243,277684.7719,,500,793.010009765625,0.75,0.76,0.755,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,292719.05319999997,50215.2338,676582.7756,119227.3612,0.0,0.0,0.0,0.0,,,,
28,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:14:16+00:00,1,1:06,Victor Wembanyama makes regular free throw 2 of 2,freethrowmade,home,SAS,1,23-31,23-32,-8,1471.199951171875,0.76,0.77,0.765,423107.96830000007,71806.0897,699040.7243,277684.7719,,1000,1801.9150390625,0.75,0.76,0.755,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,171991.72650000002,36661.18,474237.4157,59608.09,0.0,0.0,0.0,0.0,,,,
28,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:14:16+00:00,1,1:06,Victor Wembanyama makes regular free throw 2 of 2,freethrowmade,home,SAS,1,23-31,23-32,-8,1471.199951171875,0.76,0.77,0.765,423107.96830000007,71806.0897,699040.7243,277684.7719,,3000,4048.34912109375,0.75,0.76,0.755,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,344838.2339,19328.8575,565570.9531,41965.9675,0.0,0.0,0.0,0.0,,,,
28,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:14:16+00:00,1,1:06,Victor Wembanyama makes regular free throw 2 of 2,freethrowmade,home,SAS,1,23-31,23-32,-8,1471.199951171875,0.76,0.77,0.765,423107.96830000007,71806.0897,699040.7243,277684.7719,,10000,11570.5380859375,0.75,0.76,0.755,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,242772.1822,27251.6075,593325.7488000001,84992.0701,0.0,0.0,0.0,0.0,,,,
28,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:14:16+00:00,1,1:06,Victor Wembanyama makes regular free throw 2 of 2,freethrowmade,home,SAS,1,23-31,23-32,-8,1471.199951171875,0.76,0.77,0.765,423107.96830000007,71806.0897,699040.7243,277684.7719,,60000,61088.281982421875,0.76,0.77,0.765,0.0,0.0,0.0,161415.6346,1338.92,351574.0641,16852.79,0.0,0.0,0.0,0.0,,,,
29,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:15:14+00:00,1,00:31.20,Landry Shamet makes two point running layup (Jalen Brunson assists),twopointmade,away,NYK,2,23-32,25-32,9,221.076904296875,0.22,0.24,0.22999999999999998,22906.62,16143.292399999998,67181.8946,38488.5718,4707.422119140625,250,1290.158935546875,0.23,0.24,0.235,0.0050000000000000044,0.0,0.010000000000000009,8360.742,16019.7081,67599.1694,37013.140999999996,0.0,0.0,0.0,0.0,,,,
29,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:15:14+00:00,1,00:31.20,Landry Shamet makes two point running layup (Jalen Brunson assists),twopointmade,away,NYK,2,23-32,25-32,9,221.076904296875,0.22,0.24,0.22999999999999998,22906.62,16143.292399999998,67181.8946,38488.5718,4707.422119140625,500,1290.158935546875,0.23,0.24,0.235,0.0050000000000000044,0.0,0.010000000000000009,8360.742,16019.7081,67599.1694,37013.140999999996,0.0,0.0,0.0,0.0,,,,
29,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:15:14+00:00,1,00:31.20,Landry Shamet makes two point running layup (Jalen Brunson assists),twopointmade,away,NYK,2,23-32,25-32,9,221.076904296875,0.22,0.24,0.22999999999999998,22906.62,16143.292399999998,67181.8946,38488.5718,4707.422119140625,1000,1290.158935546875,0.23,0.24,0.235,0.0050000000000000044,0.0,0.010000000000000009,8360.742,16019.7081,67599.1694,37013.140999999996,0.0,0.0,0.0,0.0,,,,
29,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:15:14+00:00,1,00:31.20,Landry Shamet makes two point running layup (Jalen Brunson assists),twopointmade,away,NYK,2,23-32,25-32,9,221.076904296875,0.22,0.24,0.22999999999999998,22906.62,16143.292399999998,67181.8946,38488.5718,4707.422119140625,3000,3697.694091796875,0.23,0.24,0.235,0.0050000000000000044,0.0,0.010000000000000009,8000.7416,3049.3451,73220.52160000001,13482.4413,0.0,0.0,0.0,0.0,,,,
29,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:15:14+00:00,1,00:31.20,Landry Shamet makes two point running layup (Jalen Brunson assists),twopointmade,away,NYK,2,23-32,25-32,9,221.076904296875,0.22,0.24,0.22999999999999998,22906.62,16143.292399999998,67181.8946,38488.5718,4707.422119140625,10000,10454.93603515625,0.24,0.25,0.245,0.015000000000000013,0.010000000000000009,0.01999999999999999,82082.2558,5608.4749,190255.3498,23333.9408,0.0,0.0,0.0,0.0,,,,
29,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:15:14+00:00,1,00:31.20,Landry Shamet makes two point running layup (Jalen Brunson assists),twopointmade,away,NYK,2,23-32,25-32,9,221.076904296875,0.22,0.24,0.22999999999999998,22906.62,16143.292399999998,67181.8946,38488.5718,4707.422119140625,60000,60546.589111328125,0.22,0.22999999999999998,0.22499999999999998,-0.0050000000000000044,-0.010000000000000009,0.0,596542.9061999999,62864.154599999994,1179889.9083999998,124093.5493,0.0,0.0,0.0,0.0,,,,
30,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:15:41+00:00,1,00:12.30,Victor Wembanyama makes two point driving layup (De'Aaron Fox assists),twopointmade,home,SAS,2,25-32,25-34,-7,152.8330078125,0.76,0.77,0.765,220369.2929,1182.21,454364.77800000005,123140.0195,,250,972.69189453125,0.76,0.77,0.765,0.0,0.0,0.0,176883.53879999998,2890.734,387878.7639,64129.5435,0.0,0.0,0.0,0.0,,,,
30,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:15:41+00:00,1,00:12.30,Victor Wembanyama makes two point driving layup (De'Aaron Fox assists),twopointmade,home,SAS,2,25-32,25-34,-7,152.8330078125,0.76,0.77,0.765,220369.2929,1182.21,454364.77800000005,123140.0195,,500,972.69189453125,0.76,0.77,0.765,0.0,0.0,0.0,176883.53879999998,2890.734,387878.7639,64129.5435,0.0,0.0,0.0,0.0,,,,
30,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:15:41+00:00,1,00:12.30,Victor Wembanyama makes two point driving layup (De'Aaron Fox assists),twopointmade,home,SAS,2,25-32,25-34,-7,152.8330078125,0.76,0.77,0.765,220369.2929,1182.21,454364.77800000005,123140.0195,,1000,2618.051025390625,0.76,0.77,0.765,0.0,0.0,0.0,182599.32439999998,4816.974,393799.7295,74412.0635,0.0,0.0,0.0,0.0,,,,
30,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:15:41+00:00,1,00:12.30,Victor Wembanyama makes two point driving layup (De'Aaron Fox assists),twopointmade,home,SAS,2,25-32,25-34,-7,152.8330078125,0.76,0.77,0.765,220369.2929,1182.21,454364.77800000005,123140.0195,,3000,3710.9189453125,0.75,0.76,0.755,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,249062.29560000004,8231.15,514674.74730000005,33053.4,0.0,0.0,0.0,0.0,,,,
30,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:15:41+00:00,1,00:12.30,Victor Wembanyama makes two point driving layup (De'Aaron Fox assists),twopointmade,home,SAS,2,25-32,25-34,-7,152.8330078125,0.76,0.77,0.765,220369.2929,1182.21,454364.77800000005,123140.0195,,10000,10450.50390625,0.75,0.76,0.755,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,289169.6337,33833.75,699738.9545,92725.2485,0.0,0.0,0.0,0.0,,,,
30,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:15:41+00:00,1,00:12.30,Victor Wembanyama makes two point driving layup (De'Aaron Fox assists),twopointmade,home,SAS,2,25-32,25-34,-7,152.8330078125,0.76,0.77,0.765,220369.2929,1182.21,454364.77800000005,123140.0195,,60000,60010.738037109375,0.77,0.78,0.775,0.010000000000000009,0.010000000000000009,0.010000000000000009,2694894.3929,1456891.2568,3356970.8369,2211948.7188,0.0,0.0,0.0,0.0,,,,
31,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:20:18+00:00,2,11:32,Stephon Castle makes three point jump shot (Dylan Harper assists),threepointmade,home,SAS,3,25-34,25-37,-9,693.6201171875,0.78,0.79,0.785,112240.41960000001,55007.7566,305413.3989,244226.977,2437.02392578125,250,291.985107421875,0.77,0.78,0.775,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,47067.137800000004,47872.5526,287775.7643,218159.4598,0.0,0.0,0.0,0.0,,,,
31,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:20:18+00:00,2,11:32,Stephon Castle makes three point jump shot (Dylan Harper assists),threepointmade,home,SAS,3,25-34,25-37,-9,693.6201171875,0.78,0.79,0.785,112240.41960000001,55007.7566,305413.3989,244226.977,2437.02392578125,500,1317.6640625,0.78,0.79,0.785,0.0,0.0,0.0,86078.8714,13858.1003,286198.2763,216889.6816,0.0,0.0,0.0,0.0,,,,
31,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:20:18+00:00,2,11:32,Stephon Castle makes three point jump shot (Dylan Harper assists),threepointmade,home,SAS,3,25-34,25-37,-9,693.6201171875,0.78,0.79,0.785,112240.41960000001,55007.7566,305413.3989,244226.977,2437.02392578125,1000,1317.6640625,0.78,0.79,0.785,0.0,0.0,0.0,86078.8714,13858.1003,286198.2763,216889.6816,0.0,0.0,0.0,0.0,,,,
31,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:20:18+00:00,2,11:32,Stephon Castle makes three point jump shot (Dylan Harper assists),threepointmade,home,SAS,3,25-34,25-37,-9,693.6201171875,0.78,0.79,0.785,112240.41960000001,55007.7566,305413.3989,244226.977,2437.02392578125,3000,3660.43701171875,0.79,0.8,0.795,0.010000000000000009,0.010000000000000009,0.010000000000000009,155297.99229999998,116186.7766,310559.4151,226508.96529999998,0.0,0.0,0.0,0.0,,,,
31,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:20:18+00:00,2,11:32,Stephon Castle makes three point jump shot (Dylan Harper assists),threepointmade,home,SAS,3,25-34,25-37,-9,693.6201171875,0.78,0.79,0.785,112240.41960000001,55007.7566,305413.3989,244226.977,2437.02392578125,10000,10270.632080078125,0.8,0.81,0.805,0.020000000000000018,0.020000000000000018,0.020000000000000018,97637.89540000001,80185.6364,420049.7489,182847.3798,19049.71,15049.2709,15239.768,190.4971000000005,0.79,0.8,0.79,0.8
31,KXNBAGAME-26JUN05NYKSAS-SAS,2026-06-06 01:20:18+00:00,2,11:32,Stephon Castle makes three point jump shot (Dylan Harper assists),threepointmade,home,SAS,3,25-34,25-37,-9,693.6201171875,0.78,0.79,0.785,112240.41960000001,55007.7566,305413.3989,244226.977,2437.02392578125,60000,60435.530029296875,0.77,0.78,0.775,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,44420.409600000006,43815.2389,244143.07690000001,139954.6907,0.0,0.0,0.0,0.0,,,,
32,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:20:35+00:00,2,11:15,Karl-Anthony Towns makes three point stepback jump shot (Miles McBride assists),threepointmade,away,NYK,3,25-37,28-37,12,491.4560546875,0.2,0.20999999999999996,0.205,77638.1537,7273.6888,139425.86299999998,35116.4406,,250,621.779052734375,0.2,0.20999999999999996,0.205,0.0,0.0,0.0,77439.605,7273.8888,139227.3143,34351.6406,0.0,0.0,0.0,0.0,,,,
32,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:20:35+00:00,2,11:15,Karl-Anthony Towns makes three point stepback jump shot (Miles McBride assists),threepointmade,away,NYK,3,25-37,28-37,12,491.4560546875,0.2,0.20999999999999996,0.205,77638.1537,7273.6888,139425.86299999998,35116.4406,,500,621.779052734375,0.2,0.20999999999999996,0.205,0.0,0.0,0.0,77439.605,7273.8888,139227.3143,34351.6406,0.0,0.0,0.0,0.0,,,,
32,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:20:35+00:00,2,11:15,Karl-Anthony Towns makes three point stepback jump shot (Miles McBride assists),threepointmade,away,NYK,3,25-37,28-37,12,491.4560546875,0.2,0.20999999999999996,0.205,77638.1537,7273.6888,139425.86299999998,35116.4406,,1000,1892.56494140625,0.2,0.20999999999999996,0.205,0.0,0.0,0.0,49552.5321,7756.322,108465.24139999998,25232.823800000002,0.0,0.0,0.0,0.0,,,,
32,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:20:35+00:00,2,11:15,Karl-Anthony Towns makes three point stepback jump shot (Miles McBride assists),threepointmade,away,NYK,3,25-37,28-37,12,491.4560546875,0.2,0.20999999999999996,0.205,77638.1537,7273.6888,139425.86299999998,35116.4406,,3000,3007.2890625,0.2,0.20999999999999996,0.205,0.0,0.0,0.0,47870.92479999999,9573.603200000001,107552.37409999999,28695.505,0.0,0.0,0.0,0.0,,,,
32,KXNBAGAME-26JUN05NYKSAS-NYK,2026-06-06 01:20:35+00:00,2,11:15,Karl-Anthony Towns makes three point stepback jump shot (Miles McBride assists),threepointmade,away,NYK,3,25-37,28-37,12,491.4560546875,0.2,0.20999999999999996,0.205,77638.1537,7273.6888,139425.86299999998,35116.4406,,10000,10724.2041015625,0.21,0.21999999999999997,0.21499999999999997,0.009999999999999981,0.010000000000000009,0.009999999999999981,44919.85799999999,19627.3706,124505.5484,42863.7736,29443.66,6183.168599999999,6183.1686,9.094947017729282e-13,0.20999999999999996,0.21,0.20999999999999996,0.21
