event_idx,ticker,event_wall_ts,period,clock,description,event_type,scorer_side,scorer_label,points,pre_score,post_score,pre_diff_for_scorer,pre_capture_lag_ms,pre_yes_bid,pre_yes_ask,pre_mid,first_plus_1c_ms,first_plus_5c_ms,horizon_ms,post_capture_lag_ms,post_yes_bid,post_yes_ask,post_mid,mid_move,ask_move,bid_move
75,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:17:38.400000+00:00,3,7:11,O. Anunoby 15' step back Jump Shot (21 PTS),twopointmade,home,NYK,2,72-71,72-73,1.0,51.679931640625,0.47,0.48,0.475,1625.823974609375,,100,101.0419921875,0.47,0.48,0.475,0.0,0.0,0.0
75,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:17:38.400000+00:00,3,7:11,O. Anunoby 15' step back Jump Shot (21 PTS),twopointmade,home,NYK,2,72-71,72-73,1.0,51.679931640625,0.47,0.48,0.475,1625.823974609375,,250,255.39697265625,0.47,0.48,0.475,0.0,0.0,0.0
75,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:17:38.400000+00:00,3,7:11,O. Anunoby 15' step back Jump Shot (21 PTS),twopointmade,home,NYK,2,72-71,72-73,1.0,51.679931640625,0.47,0.48,0.475,1625.823974609375,,500,520.032958984375,0.47,0.48,0.475,0.0,0.0,0.0
75,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:17:38.400000+00:00,3,7:11,O. Anunoby 15' step back Jump Shot (21 PTS),twopointmade,home,NYK,2,72-71,72-73,1.0,51.679931640625,0.47,0.48,0.475,1625.823974609375,,1000,1054.77587890625,0.47,0.48,0.475,0.0,0.0,0.0
75,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:17:38.400000+00:00,3,7:11,O. Anunoby 15' step back Jump Shot (21 PTS),twopointmade,home,NYK,2,72-71,72-73,1.0,51.679931640625,0.47,0.48,0.475,1625.823974609375,,3000,3000.757080078125,0.48,0.49,0.485,0.010000000000000009,0.010000000000000009,0.010000000000000009
75,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:17:38.400000+00:00,3,7:11,O. Anunoby 15' step back Jump Shot (21 PTS),twopointmade,home,NYK,2,72-71,72-73,1.0,51.679931640625,0.47,0.48,0.475,1625.823974609375,,10000,10029.339111328125,0.48,0.49,0.485,0.010000000000000009,0.010000000000000009,0.010000000000000009
75,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:17:38.400000+00:00,3,7:11,O. Anunoby 15' step back Jump Shot (21 PTS),twopointmade,home,NYK,2,72-71,72-73,1.0,51.679931640625,0.47,0.48,0.475,1625.823974609375,,60000,60008.886962890625,0.5,0.52,0.51,0.03500000000000003,0.040000000000000036,0.030000000000000027
76,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:18:56.500000+00:00,3,6:41,J. Hart 3PT  (16 PTS) (J. Brunson 4 AST),threepointmade,home,NYK,3,72-73,72-76,-1.0,2.220947265625,0.51,0.52,0.515,463.85302734375,2365.926025390625,100,101.157958984375,0.51,0.52,0.515,0.0,0.0,0.0
76,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:18:56.500000+00:00,3,6:41,J. Hart 3PT  (16 PTS) (J. Brunson 4 AST),threepointmade,home,NYK,3,72-73,72-76,-1.0,2.220947265625,0.51,0.52,0.515,463.85302734375,2365.926025390625,250,268.99609375,0.51,0.52,0.515,0.0,0.0,0.0
76,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:18:56.500000+00:00,3,6:41,J. Hart 3PT  (16 PTS) (J. Brunson 4 AST),threepointmade,home,NYK,3,72-73,72-76,-1.0,2.220947265625,0.51,0.52,0.515,463.85302734375,2365.926025390625,500,500.10205078125,0.52,0.53,0.525,0.010000000000000009,0.010000000000000009,0.010000000000000009
76,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:18:56.500000+00:00,3,6:41,J. Hart 3PT  (16 PTS) (J. Brunson 4 AST),threepointmade,home,NYK,3,72-73,72-76,-1.0,2.220947265625,0.51,0.52,0.515,463.85302734375,2365.926025390625,1000,1041.403076171875,0.55,0.56,0.555,0.040000000000000036,0.040000000000000036,0.040000000000000036
76,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:18:56.500000+00:00,3,6:41,J. Hart 3PT  (16 PTS) (J. Brunson 4 AST),threepointmade,home,NYK,3,72-73,72-76,-1.0,2.220947265625,0.51,0.52,0.515,463.85302734375,2365.926025390625,3000,3068.339111328125,0.57,0.58,0.575,0.05999999999999994,0.05999999999999994,0.05999999999999994
76,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:18:56.500000+00:00,3,6:41,J. Hart 3PT  (16 PTS) (J. Brunson 4 AST),threepointmade,home,NYK,3,72-73,72-76,-1.0,2.220947265625,0.51,0.52,0.515,463.85302734375,2365.926025390625,10000,10001.59912109375,0.57,0.58,0.575,0.05999999999999994,0.05999999999999994,0.05999999999999994
76,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:18:56.500000+00:00,3,6:41,J. Hart 3PT  (16 PTS) (J. Brunson 4 AST),threepointmade,home,NYK,3,72-73,72-76,-1.0,2.220947265625,0.51,0.52,0.515,463.85302734375,2365.926025390625,60000,60011.35009765625,0.57,0.58,0.575,0.05999999999999994,0.05999999999999994,0.05999999999999994
77,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:23:33.900000+00:00,3,6:07,V. Wembanyama tip Layup (19 PTS),twopointmade,away,SAS,2,72-76,74-76,4.0,15.110107421875,0.44,0.45,0.445,2439.654052734375,,100,102.427978515625,0.44,0.45,0.445,0.0,0.0,0.0
77,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:23:33.900000+00:00,3,6:07,V. Wembanyama tip Layup (19 PTS),twopointmade,away,SAS,2,72-76,74-76,4.0,15.110107421875,0.44,0.45,0.445,2439.654052734375,,250,272.345947265625,0.44,0.45,0.445,0.0,0.0,0.0
77,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:23:33.900000+00:00,3,6:07,V. Wembanyama tip Layup (19 PTS),twopointmade,away,SAS,2,72-76,74-76,4.0,15.110107421875,0.44,0.45,0.445,2439.654052734375,,500,536.23095703125,0.44,0.45,0.445,0.0,0.0,0.0
77,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:23:33.900000+00:00,3,6:07,V. Wembanyama tip Layup (19 PTS),twopointmade,away,SAS,2,72-76,74-76,4.0,15.110107421875,0.44,0.45,0.445,2439.654052734375,,1000,1007.31494140625,0.44,0.45,0.445,0.0,0.0,0.0
77,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:23:33.900000+00:00,3,6:07,V. Wembanyama tip Layup (19 PTS),twopointmade,away,SAS,2,72-76,74-76,4.0,15.110107421875,0.44,0.45,0.445,2439.654052734375,,3000,3000.200927734375,0.45,0.46,0.455,0.010000000000000009,0.010000000000000009,0.010000000000000009
77,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:23:33.900000+00:00,3,6:07,V. Wembanyama tip Layup (19 PTS),twopointmade,away,SAS,2,72-76,74-76,4.0,15.110107421875,0.44,0.45,0.445,2439.654052734375,,10000,10032.367919921875,0.44,0.46,0.45,0.0050000000000000044,0.010000000000000009,0.0
77,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:23:33.900000+00:00,3,6:07,V. Wembanyama tip Layup (19 PTS),twopointmade,away,SAS,2,72-76,74-76,4.0,15.110107421875,0.44,0.45,0.445,2439.654052734375,,60000,60034.2099609375,0.53,0.54,0.535,0.09000000000000002,0.09000000000000002,0.09000000000000002
78,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:01.800000+00:00,3,5:38,K. Johnson cutting Layup (4 PTS) (V. Wembanyama 5 AST),twopointmade,away,SAS,2,74-76,76-76,2.0,5.3779296875,0.49,0.5,0.495,1282.4169921875,,100,109.837890625,0.49,0.5,0.495,0.0,0.0,0.0
78,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:01.800000+00:00,3,5:38,K. Johnson cutting Layup (4 PTS) (V. Wembanyama 5 AST),twopointmade,away,SAS,2,74-76,76-76,2.0,5.3779296875,0.49,0.5,0.495,1282.4169921875,,250,345.385986328125,0.49,0.5,0.495,0.0,0.0,0.0
78,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:01.800000+00:00,3,5:38,K. Johnson cutting Layup (4 PTS) (V. Wembanyama 5 AST),twopointmade,away,SAS,2,74-76,76-76,2.0,5.3779296875,0.49,0.5,0.495,1282.4169921875,,500,579.322021484375,0.49,0.5,0.495,0.0,0.0,0.0
78,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:01.800000+00:00,3,5:38,K. Johnson cutting Layup (4 PTS) (V. Wembanyama 5 AST),twopointmade,away,SAS,2,74-76,76-76,2.0,5.3779296875,0.49,0.5,0.495,1282.4169921875,,1000,1021.383056640625,0.49,0.5,0.495,0.0,0.0,0.0
78,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:01.800000+00:00,3,5:38,K. Johnson cutting Layup (4 PTS) (V. Wembanyama 5 AST),twopointmade,away,SAS,2,74-76,76-76,2.0,5.3779296875,0.49,0.5,0.495,1282.4169921875,,3000,3006.346923828125,0.5,0.51,0.505,0.010000000000000009,0.010000000000000009,0.010000000000000009
78,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:01.800000+00:00,3,5:38,K. Johnson cutting Layup (4 PTS) (V. Wembanyama 5 AST),twopointmade,away,SAS,2,74-76,76-76,2.0,5.3779296875,0.49,0.5,0.495,1282.4169921875,,10000,10003.114990234375,0.51,0.52,0.515,0.020000000000000018,0.020000000000000018,0.020000000000000018
78,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:01.800000+00:00,3,5:38,K. Johnson cutting Layup (4 PTS) (V. Wembanyama 5 AST),twopointmade,away,SAS,2,74-76,76-76,2.0,5.3779296875,0.49,0.5,0.495,1282.4169921875,,60000,60006.02392578125,0.57,0.59,0.58,0.08499999999999996,0.08999999999999997,0.07999999999999996
79,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:36.900000+00:00,3,5:02,V. Wembanyama 29' 3PT  (22 PTS) (S. Castle 4 AST),threepointmade,away,SAS,3,76-76,79-76,0.0,11.673095703125,0.54,0.55,0.545,803.4140625,,100,107.10791015625,0.54,0.55,0.545,0.0,0.0,0.0
79,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:36.900000+00:00,3,5:02,V. Wembanyama 29' 3PT  (22 PTS) (S. Castle 4 AST),threepointmade,away,SAS,3,76-76,79-76,0.0,11.673095703125,0.54,0.55,0.545,803.4140625,,250,264.759033203125,0.54,0.55,0.545,0.0,0.0,0.0
79,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:36.900000+00:00,3,5:02,V. Wembanyama 29' 3PT  (22 PTS) (S. Castle 4 AST),threepointmade,away,SAS,3,76-76,79-76,0.0,11.673095703125,0.54,0.55,0.545,803.4140625,,500,513.02001953125,0.53,0.55,0.54,-0.0050000000000000044,0.0,-0.010000000000000009
79,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:36.900000+00:00,3,5:02,V. Wembanyama 29' 3PT  (22 PTS) (S. Castle 4 AST),threepointmade,away,SAS,3,76-76,79-76,0.0,11.673095703125,0.54,0.55,0.545,803.4140625,,1000,1000.347900390625,0.58,0.59,0.585,0.039999999999999925,0.039999999999999925,0.039999999999999925
79,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:36.900000+00:00,3,5:02,V. Wembanyama 29' 3PT  (22 PTS) (S. Castle 4 AST),threepointmade,away,SAS,3,76-76,79-76,0.0,11.673095703125,0.54,0.55,0.545,803.4140625,,3000,3009.60302734375,0.58,0.59,0.585,0.039999999999999925,0.039999999999999925,0.039999999999999925
79,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:36.900000+00:00,3,5:02,V. Wembanyama 29' 3PT  (22 PTS) (S. Castle 4 AST),threepointmade,away,SAS,3,76-76,79-76,0.0,11.673095703125,0.54,0.55,0.545,803.4140625,,10000,10000.135986328125,0.57,0.58,0.575,0.029999999999999916,0.029999999999999916,0.029999999999999916
79,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:24:36.900000+00:00,3,5:02,V. Wembanyama 29' 3PT  (22 PTS) (S. Castle 4 AST),threepointmade,away,SAS,3,76-76,79-76,0.0,11.673095703125,0.54,0.55,0.545,803.4140625,,60000,60003.967041015625,0.55,0.56,0.555,0.010000000000000009,0.010000000000000009,0.010000000000000009
80,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:25:06+00:00,3,4:37,M. Robinson tip Layup (3 PTS),twopointmade,home,NYK,2,79-76,79-78,3.0,46.135009765625,0.45,0.46,0.455,,,100,101.969970703125,0.45,0.46,0.455,0.0,0.0,0.0
80,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:25:06+00:00,3,4:37,M. Robinson tip Layup (3 PTS),twopointmade,home,NYK,2,79-76,79-78,3.0,46.135009765625,0.45,0.46,0.455,,,250,270.614990234375,0.45,0.46,0.455,0.0,0.0,0.0
80,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:25:06+00:00,3,4:37,M. Robinson tip Layup (3 PTS),twopointmade,home,NYK,2,79-76,79-78,3.0,46.135009765625,0.45,0.46,0.455,,,500,577.154052734375,0.45,0.46,0.455,0.0,0.0,0.0
80,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:25:06+00:00,3,4:37,M. Robinson tip Layup (3 PTS),twopointmade,home,NYK,2,79-76,79-78,3.0,46.135009765625,0.45,0.46,0.455,,,1000,1011.64208984375,0.45,0.46,0.455,0.0,0.0,0.0
80,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:25:06+00:00,3,4:37,M. Robinson tip Layup (3 PTS),twopointmade,home,NYK,2,79-76,79-78,3.0,46.135009765625,0.45,0.46,0.455,,,3000,3050.9560546875,0.45,0.46,0.455,0.0,0.0,0.0
80,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:25:06+00:00,3,4:37,M. Robinson tip Layup (3 PTS),twopointmade,home,NYK,2,79-76,79-78,3.0,46.135009765625,0.45,0.46,0.455,,,10000,10014.669921875,0.44,0.45,0.445,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009
80,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:25:06+00:00,3,4:37,M. Robinson tip Layup (3 PTS),twopointmade,home,NYK,2,79-76,79-78,3.0,46.135009765625,0.45,0.46,0.455,,,60000,60003.764892578125,0.44,0.45,0.445,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009
81,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:05.600000+00:00,3,4:29,D. Harper Free Throw 1 of 2 (7 PTS),freethrowmade,away,SAS,1,79-78,80-78,-1.0,62.919921875,0.55,0.57,0.56,,,100,119.3779296875,0.55,0.56,0.555,-0.0050000000000000044,-0.009999999999999898,0.0
81,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:05.600000+00:00,3,4:29,D. Harper Free Throw 1 of 2 (7 PTS),freethrowmade,away,SAS,1,79-78,80-78,-1.0,62.919921875,0.55,0.57,0.56,,,250,252.99609375,0.55,0.56,0.555,-0.0050000000000000044,-0.009999999999999898,0.0
81,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:05.600000+00:00,3,4:29,D. Harper Free Throw 1 of 2 (7 PTS),freethrowmade,away,SAS,1,79-78,80-78,-1.0,62.919921875,0.55,0.57,0.56,,,500,520.60693359375,0.55,0.56,0.555,-0.0050000000000000044,-0.009999999999999898,0.0
81,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:05.600000+00:00,3,4:29,D. Harper Free Throw 1 of 2 (7 PTS),freethrowmade,away,SAS,1,79-78,80-78,-1.0,62.919921875,0.55,0.57,0.56,,,1000,1002.906982421875,0.55,0.56,0.555,-0.0050000000000000044,-0.009999999999999898,0.0
81,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:05.600000+00:00,3,4:29,D. Harper Free Throw 1 of 2 (7 PTS),freethrowmade,away,SAS,1,79-78,80-78,-1.0,62.919921875,0.55,0.57,0.56,,,3000,3262.736083984375,0.56,0.57,0.565,0.004999999999999893,0.0,0.010000000000000009
81,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:05.600000+00:00,3,4:29,D. Harper Free Throw 1 of 2 (7 PTS),freethrowmade,away,SAS,1,79-78,80-78,-1.0,62.919921875,0.55,0.57,0.56,,,10000,10009.781005859375,0.56,0.57,0.565,0.004999999999999893,0.0,0.010000000000000009
81,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:05.600000+00:00,3,4:29,D. Harper Free Throw 1 of 2 (7 PTS),freethrowmade,away,SAS,1,79-78,80-78,-1.0,62.919921875,0.55,0.57,0.56,,,60000,60024.93798828125,0.56,0.57,0.565,0.004999999999999893,0.0,0.010000000000000009
82,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:35.200000+00:00,3,4:29,D. Harper Free Throw 2 of 2 (8 PTS),freethrowmade,away,SAS,1,80-78,81-78,-2.0,61.967041015625,0.56,0.57,0.565,1907.506103515625,,100,115.787109375,0.56,0.57,0.565,0.0,0.0,0.0
82,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:35.200000+00:00,3,4:29,D. Harper Free Throw 2 of 2 (8 PTS),freethrowmade,away,SAS,1,80-78,81-78,-2.0,61.967041015625,0.56,0.57,0.565,1907.506103515625,,250,362.10595703125,0.56,0.57,0.565,0.0,0.0,0.0
82,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:35.200000+00:00,3,4:29,D. Harper Free Throw 2 of 2 (8 PTS),freethrowmade,away,SAS,1,80-78,81-78,-2.0,61.967041015625,0.56,0.57,0.565,1907.506103515625,,500,502.027099609375,0.56,0.57,0.565,0.0,0.0,0.0
82,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:35.200000+00:00,3,4:29,D. Harper Free Throw 2 of 2 (8 PTS),freethrowmade,away,SAS,1,80-78,81-78,-2.0,61.967041015625,0.56,0.57,0.565,1907.506103515625,,1000,1131.406982421875,0.56,0.57,0.565,0.0,0.0,0.0
82,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:35.200000+00:00,3,4:29,D. Harper Free Throw 2 of 2 (8 PTS),freethrowmade,away,SAS,1,80-78,81-78,-2.0,61.967041015625,0.56,0.57,0.565,1907.506103515625,,3000,3060.927001953125,0.57,0.58,0.575,0.010000000000000009,0.010000000000000009,0.009999999999999898
82,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:35.200000+00:00,3,4:29,D. Harper Free Throw 2 of 2 (8 PTS),freethrowmade,away,SAS,1,80-78,81-78,-2.0,61.967041015625,0.56,0.57,0.565,1907.506103515625,,10000,10001.052001953125,0.56,0.58,0.5700000000000001,0.0050000000000001155,0.010000000000000009,0.0
82,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:26:35.200000+00:00,3,4:29,D. Harper Free Throw 2 of 2 (8 PTS),freethrowmade,away,SAS,1,80-78,81-78,-2.0,61.967041015625,0.56,0.57,0.565,1907.506103515625,,60000,60023.428955078125,0.56,0.57,0.565,0.0,0.0,0.0
83,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:27:56+00:00,3,4:00,J. Clarkson tip Layup (7 PTS),twopointmade,home,NYK,2,81-78,81-80,3.0,54.208984375,0.45,0.46,0.455,,,100,102.23193359375,0.45,0.46,0.455,0.0,0.0,0.0
83,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:27:56+00:00,3,4:00,J. Clarkson tip Layup (7 PTS),twopointmade,home,NYK,2,81-78,81-80,3.0,54.208984375,0.45,0.46,0.455,,,250,269.550048828125,0.45,0.46,0.455,0.0,0.0,0.0
83,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:27:56+00:00,3,4:00,J. Clarkson tip Layup (7 PTS),twopointmade,home,NYK,2,81-78,81-80,3.0,54.208984375,0.45,0.46,0.455,,,500,553.06103515625,0.45,0.46,0.455,0.0,0.0,0.0
83,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:27:56+00:00,3,4:00,J. Clarkson tip Layup (7 PTS),twopointmade,home,NYK,2,81-78,81-80,3.0,54.208984375,0.45,0.46,0.455,,,1000,1007.447998046875,0.46,0.47,0.46499999999999997,0.009999999999999953,0.009999999999999953,0.010000000000000009
83,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:27:56+00:00,3,4:00,J. Clarkson tip Layup (7 PTS),twopointmade,home,NYK,2,81-78,81-80,3.0,54.208984375,0.45,0.46,0.455,,,3000,3037.51611328125,0.46,0.47,0.46499999999999997,0.009999999999999953,0.009999999999999953,0.010000000000000009
83,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:27:56+00:00,3,4:00,J. Clarkson tip Layup (7 PTS),twopointmade,home,NYK,2,81-78,81-80,3.0,54.208984375,0.45,0.46,0.455,,,10000,10046.70703125,0.46,0.47,0.46499999999999997,0.009999999999999953,0.009999999999999953,0.010000000000000009
83,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:27:56+00:00,3,4:00,J. Clarkson tip Layup (7 PTS),twopointmade,home,NYK,2,81-78,81-80,3.0,54.208984375,0.45,0.46,0.455,,,60000,60026.115966796875,0.44,0.45,0.445,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009
84,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:28:46.800000+00:00,3,3:40,K. Johnson Free Throw 1 of 2 (5 PTS),freethrowmade,away,SAS,1,81-80,82-80,-1.0,75.532958984375,0.54,0.55,0.545,980.591064453125,,100,147.333984375,0.54,0.55,0.545,0.0,0.0,0.0
84,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:28:46.800000+00:00,3,3:40,K. Johnson Free Throw 1 of 2 (5 PTS),freethrowmade,away,SAS,1,81-80,82-80,-1.0,75.532958984375,0.54,0.55,0.545,980.591064453125,,250,290.1650390625,0.54,0.55,0.545,0.0,0.0,0.0
84,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:28:46.800000+00:00,3,3:40,K. Johnson Free Throw 1 of 2 (5 PTS),freethrowmade,away,SAS,1,81-80,82-80,-1.0,75.532958984375,0.54,0.55,0.545,980.591064453125,,500,693.52294921875,0.54,0.55,0.545,0.0,0.0,0.0
84,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:28:46.800000+00:00,3,3:40,K. Johnson Free Throw 1 of 2 (5 PTS),freethrowmade,away,SAS,1,81-80,82-80,-1.0,75.532958984375,0.54,0.55,0.545,980.591064453125,,1000,1008.99609375,0.55,0.56,0.555,0.010000000000000009,0.010000000000000009,0.010000000000000009
84,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:28:46.800000+00:00,3,3:40,K. Johnson Free Throw 1 of 2 (5 PTS),freethrowmade,away,SAS,1,81-80,82-80,-1.0,75.532958984375,0.54,0.55,0.545,980.591064453125,,3000,3025.99609375,0.55,0.56,0.555,0.010000000000000009,0.010000000000000009,0.010000000000000009
84,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:28:46.800000+00:00,3,3:40,K. Johnson Free Throw 1 of 2 (5 PTS),freethrowmade,away,SAS,1,81-80,82-80,-1.0,75.532958984375,0.54,0.55,0.545,980.591064453125,,10000,10008.97607421875,0.55,0.56,0.555,0.010000000000000009,0.010000000000000009,0.010000000000000009
84,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:28:46.800000+00:00,3,3:40,K. Johnson Free Throw 1 of 2 (5 PTS),freethrowmade,away,SAS,1,81-80,82-80,-1.0,75.532958984375,0.54,0.55,0.545,980.591064453125,,60000,60049.737060546875,0.51,0.52,0.515,-0.030000000000000027,-0.030000000000000027,-0.030000000000000027
85,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:29:49+00:00,3,3:31,O. Anunoby Free Throw 1 of 2 (22 PTS),freethrowmade,home,NYK,1,82-80,82-81,2.0,0.5380859375,0.47,0.48,0.475,1103.950927734375,,100,118.35400390625,0.47,0.48,0.475,0.0,0.0,0.0
85,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:29:49+00:00,3,3:31,O. Anunoby Free Throw 1 of 2 (22 PTS),freethrowmade,home,NYK,1,82-80,82-81,2.0,0.5380859375,0.47,0.48,0.475,1103.950927734375,,250,258.595947265625,0.47,0.48,0.475,0.0,0.0,0.0
85,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:29:49+00:00,3,3:31,O. Anunoby Free Throw 1 of 2 (22 PTS),freethrowmade,home,NYK,1,82-80,82-81,2.0,0.5380859375,0.47,0.48,0.475,1103.950927734375,,500,508.785888671875,0.47,0.48,0.475,0.0,0.0,0.0
85,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:29:49+00:00,3,3:31,O. Anunoby Free Throw 1 of 2 (22 PTS),freethrowmade,home,NYK,1,82-80,82-81,2.0,0.5380859375,0.47,0.48,0.475,1103.950927734375,,1000,1020.905029296875,0.47,0.48,0.475,0.0,0.0,0.0
85,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:29:49+00:00,3,3:31,O. Anunoby Free Throw 1 of 2 (22 PTS),freethrowmade,home,NYK,1,82-80,82-81,2.0,0.5380859375,0.47,0.48,0.475,1103.950927734375,,3000,3005.3310546875,0.49,0.5,0.495,0.020000000000000018,0.020000000000000018,0.020000000000000018
85,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:29:49+00:00,3,3:31,O. Anunoby Free Throw 1 of 2 (22 PTS),freethrowmade,home,NYK,1,82-80,82-81,2.0,0.5380859375,0.47,0.48,0.475,1103.950927734375,,10000,10026.5830078125,0.49,0.5,0.495,0.020000000000000018,0.020000000000000018,0.020000000000000018
85,KXNBAGAME-26JUN08SASNYK-NYK,2026-06-09 02:29:49+00:00,3,3:31,O. Anunoby Free Throw 1 of 2 (22 PTS),freethrowmade,home,NYK,1,82-80,82-81,2.0,0.5380859375,0.47,0.48,0.475,1103.950927734375,,60000,60013.364013671875,0.44,0.45,0.445,-0.02999999999999997,-0.02999999999999997,-0.02999999999999997
86,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:30:20.400000+00:00,3,3:19,D. Harper driving Layup (10 PTS),twopointmade,away,SAS,2,82-81,84-81,-1.0,2.739013671875,0.54,0.55,0.545,876.60400390625,,100,100.125,0.54,0.55,0.545,0.0,0.0,0.0
86,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:30:20.400000+00:00,3,3:19,D. Harper driving Layup (10 PTS),twopointmade,away,SAS,2,82-81,84-81,-1.0,2.739013671875,0.54,0.55,0.545,876.60400390625,,250,258.714111328125,0.54,0.55,0.545,0.0,0.0,0.0
86,KXNBAGAME-26JUN08SASNYK-SAS,2026-06-09 02:30:20.400000+00:00,3,3:19,D. Harper driving Layup (10 PTS),twopointmade,away,SAS,2,82-81,84-81,-1.0,2.739013671875,0.54,0.55,0.545,876.60400390625,,500,505.426025390625,0.54,0.55,0.545,0.0,0.0,0.0
